,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff,home_hrva_rwma,home_hrvap_rwma,home_hrva_rmean,home_hrvap_rmean
1463,2017-11-10,Poland,Uruguay,0,0,Friendly,Warsaw,Poland,0,6,1323,17,1034,-11,289,D,1,1,0,78,82,75,79,1353,1353-18-159068,5,80,86,76,79,1377,1377-18-159068,7,3,-7,-1,1,1353-18-159068,28.0,28.2,28.0,185.0,186.6,179.4,79.0,80.8,76.8,1377-18-159068,30.0,27.0,24.2,183.5,183.75,179.6,81.5,77.5,75.0,1.0,-1.8000000000000007,3.8000000000000007,1.25,3.0999999999999943,-0.19999999999998866,1.5,-0.7000000000000028,1.7999999999999972,0.3920172456979989,0.4042486619257842,0.21818181818181817,0.2
1464,2017-11-10,Portugal,Saudi Arabia,3,0,Friendly,Viseu,Portugal,0,3,1446,63,576,-60,870,W,0,1,0,83,85,82,80,1354,1354-18-159068,8,73,73,73,73,111114,111114-18-159068,4,12,7,9,1,1354-18-159068,25.0,28.8,26.33333333333333,181.66666666666663,181.4,178.66666666666663,75.33333333333333,76.8,72.33333333333333,111114-18-159068,30.0,30.2,28.8,180.0,178.8,169.6,72.0,72.2,65.4,-5.199999999999998,-1.1999999999999993,-2.466666666666669,2.8666666666666467,1.4000000000000057,9.066666666666665,3.1333333333333258,4.799999999999997,6.933333333333322,0.6386646855773503,0.6945914949247751,0.4939759036144578,0.5180722891566265
1465,2017-11-10,South Africa,Senegal,0,2,FIFA World Cup qualification,Polokwane,South Africa,0,74,473,32,815,42,-342,L,2,1,0,71,73,70,70,111099,111099-18-159068,4,76,77,77,76,1667,1667-18-158904,7,-3,-7,-7,0,111099-18-159068,25.0,25.0,26.0,169.0,181.0,176.75,70.0,77.6,73.5,1667-18-158904,22.0,27.0,27.0,180.0,185.6,181.5,74.25,78.6,74.5,-2.0,3.0,-1.0,-16.599999999999994,1.0,-4.75,-8.599999999999994,3.3499999999999943,-1.0,0.2063240857971263,0.0937968502595821,0.1111111111111111,-0.027777777777777776
1466,2017-11-10,Sweden,Italy,1,0,FIFA World Cup qualification,Solna,Sweden,0,25,872,15,1066,10,-194,W,0,1,0,76,77,75,76,1363,1363-18-159068,5,83,85,81,85,1343,1343-18-159068,9,-8,-9,-6,0,1363-18-159068,30.0,28.2,28.4,184.0,187.2,183.2,74.0,81.6,76.4,1343-18-159068,25.0,29.33333333333333,29.0,183.0,185.66666666666663,181.33333333333331,78.5,80.5,70.0,0.6666666666666679,3.1999999999999997,-0.6000000000000014,-1.6666666666666572,4.199999999999989,1.8666666666666456,-6.5,3.0999999999999943,6.400000000000006,0.1989846701962973,0.20969785882895398,0.22857142857142856,0.2357142857142857
1467,2017-11-11,New Zealand,Peru,0,0,FIFA World Cup qualification,Wellington,New Zealand,0,122,256,10,1160,112,-904,D,1,1,0,68,69,66,67,111473,111473-18-159068,2,72,73,72,71,111108,111108-18-159068,3,-2,-6,-6,0,111473-18-159068,24.5,25.83333333333333,22.66666666666667,183.5,186.0,173.33333333333337,78.5,82.16666666666667,68.33333333333333,111108-18-159068,26.0,27.2,26.0,169.0,183.4,175.2,66.0,77.2,73.8,-2.6999999999999997,-0.16666666666666785,-3.333333333333332,0.09999999999999433,17.0,-1.8666666666666456,1.2999999999999972,16.16666666666667,-5.466666666666669,0.2933239878572938,0.3386968053564817,0.35714285714285715,0.42857142857142855
1468,2017-11-11,Russia,Argentina,0,1,Friendly,Moscow,Russia,0,65,563,4,1445,61,-882,L,2,1,0,78,80,78,76,1357,1357-18-159068,6,82,87,81,80,1369,1369-18-159068,9,0,-11,-3,1,1357-18-159068,26.5,29.2,27.5,184.0,184.6,179.5,77.0,81.0,74.25,1369-18-159068,29.33333333333333,28.66666666666667,26.0,178.66666666666663,179.5,176.5,76.66666666666667,75.33333333333333,66.5,-2.1666666666666683,-0.13333333333333286,1.5,4.5,5.933333333333337,3.0,1.6666666666666714,4.333333333333329,7.75,0.19761667532534075,0.1600172271831032,0.30158730158730157,0.30158730158730157
1469,2017-11-11,Spain,Costa Rica,5,0,Friendly,Málaga,Spain,0,8,1218,22,914,-14,304,W,0,1,0,86,84,86,86,1362,1362-18-159068,9,73,69,73,73,1383,1383-08-155359,3,11,17,13,1,1362-18-159068,28.0,28.0,28.4,188.0,182.8,177.2,83.0,76.8,72.6,1383-08-155359,28.0,29.83333333333333,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-1.833333333333332,0.0,1.6499999999999986,8.0,3.8000000000000114,-4.800000000000012,6.666666666666671,6.799999999999998,-5.150000000000006,0.6730134066946551,0.6565391138312197,0.7261904761904762,0.7321428571428571
1470,2017-11-12,Greece,Croatia,0,0,FIFA World Cup qualification,Piraeus,Greece,0,47,682,18,1013,29,-331,D,1,1,0,76,78,74,77,1338,1338-18-159068,6,80,80,82,78,1328,1328-18-159068,6,0,-3,-8,0,1338-18-159068,29.0,28.33333333333333,27.5,188.0,185.33333333333331,184.25,86.0,81.66666666666667,74.75,1328-18-159068,31.0,28.2,27.0,190.0,185.8,181.2,85.0,79.6,74.4,0.8000000000000007,-2.666666666666668,0.5,2.1999999999999886,-4.666666666666657,3.050000000000012,6.400000000000006,-3.3333333333333286,0.3499999999999943,0.12539111225907731,0.13315306186983192,0.2112676056338028,0.21830985915492956
1471,2017-11-12,Switzerland,Northern Ireland,0,0,FIFA World Cup qualification,Basel,Switzerland,0,11,1134,23,889,-12,245,D,1,1,0,78,75,78,77,1364,1364-18-159068,5,71,71,71,71,110081,110081-18-159068,2,4,6,7,0,1364-18-159068,25.0,26.2,25.25,177.0,183.6,184.5,78.5,80.2,78.25,110081-18-159068,30.0,28.4,27.0,179.0,186.2,176.75,73.5,79.2,73.25,-3.3999999999999986,-3.8000000000000007,-1.75,-9.199999999999989,4.599999999999994,7.75,-0.7000000000000028,6.700000000000002,5.0,0.5287924806746052,0.5676310056053867,0.3968253968253968,0.3888888888888889
1472,2017-11-13,Bulgaria,Saudi Arabia,1,0,Friendly,Lisbon,Portugal,1,36,750,63,576,-27,174,W,0,0,0,70,70,70,69,1327,1327-18-159068,5,73,73,73,73,111114,111114-18-159068,4,-3,-4,-3,1,1327-18-159068,34.0,30.4,29.4,183.0,184.0,181.4,80.0,78.0,74.4,111114-18-159068,30.0,30.2,28.8,180.0,178.8,169.6,72.0,72.2,65.4,3.8000000000000007,0.3999999999999986,0.5999999999999979,4.199999999999989,4.0,11.800000000000011,7.799999999999998,6.0,9.0,-0.1715018137562288,-0.1739719748200341,-0.11538461538461539,-0.10576923076923077
1473,2017-11-13,Iran,Venezuela,1,0,Friendly,Arnhem,Netherlands,1,34,784,51,663,-17,121,W,0,0,0,74,76,71,71,111115,111115-17-158729,3,73,76,72,70,111487,111487-18-159068,2,6,-5,-1,1,111115-17-158729,21.0,25.5,25.0,186.0,184.0,183.83333333333331,79.0,78.75,76.16666666666667,111487-18-159068,25.5,23.5,23.4,178.0,187.75,175.2,77.5,85.25,73.6,-2.5,0.0,1.6000000000000014,-1.75,6.0,8.633333333333354,-6.25,1.25,2.5666666666666766,0.5933814729285715,0.5872795337253759,0.5061728395061729,0.48148148148148145
1474,2017-11-13,Italy,Sweden,0,0,FIFA World Cup qualification,Milan,Italy,0,15,1066,25,872,-10,194,D,1,1,0,83,85,81,85,1343,1343-18-159068,9,76,77,75,76,1363,1363-18-159068,5,9,8,6,0,1343-18-159068,25.0,29.33333333333333,29.0,183.0,185.66666666666663,181.33333333333331,78.5,80.5,70.0,1363-18-159068,30.0,28.2,28.4,184.0,187.2,183.2,74.0,81.6,76.4,-3.1999999999999997,-0.6666666666666679,0.6000000000000014,-4.199999999999989,1.6666666666666572,-1.8666666666666456,-3.0999999999999943,6.5,-6.400000000000006,0.43220177603442483,0.44965010113203063,0.43902439024390244,0.45121951219512196
1475,2017-11-13,Poland,Mexico,0,1,Friendly,Gdańsk,Poland,0,6,1323,16,1060,-10,263,L,2,1,0,78,82,75,79,1353,1353-18-159068,5,78,79,79,76,1386,1386-18-159068,7,6,0,-4,1,1353-18-159068,28.0,28.2,28.0,185.0,186.6,179.4,79.0,80.8,76.8,1386-18-159068,26.0,28.4,28.0,175.66666666666663,183.0,174.0,73.33333333333333,78.0,68.0,-0.3999999999999986,2.1999999999999997,0.0,2.0,10.933333333333335,5.400000000000006,1.0,7.466666666666669,8.799999999999997,0.3920172456979989,0.4042486619257842,0.21818181818181817,0.2
1476,2017-11-14,Argentina,Nigeria,2,4,Friendly,Krasnodar,Russia,1,4,1445,41,721,-37,724,L,2,0,0,82,87,81,80,1369,1369-18-159068,9,75,75,75,73,1393,1393-09-155725,4,14,5,6,1,1369-18-159068,29.33333333333333,28.66666666666667,26.0,178.66666666666663,179.5,176.5,76.66666666666667,75.33333333333333,66.5,1393-09-155725,21.0,22.6,21.2,183.0,188.2,179.0,80.0,82.2,72.4,6.733333333333332,7.666666666666668,4.800000000000002,-9.533333333333333,-3.5,-2.5,-5.533333333333331,-4.666666666666671,-5.900000000000006,0.30048678338487383,0.29067239448690463,0.3815789473684211,0.34210526315789475
1477,2017-11-14,Austria,Uruguay,2,1,Friendly,Vienna,Austria,0,39,745,17,1034,22,-289,W,0,1,0,77,80,77,75,1322,1322-18-159068,4,80,86,76,79,1377,1377-18-159068,7,1,-11,1,1,1322-18-159068,28.0,25.83333333333333,25.5,192.0,184.5,181.5,83.0,80.83333333333333,78.5,1377-18-159068,30.0,27.0,24.2,183.5,183.75,179.6,81.5,77.5,75.0,1.0,-4.166666666666668,1.3000000000000007,8.25,1.0,1.9000000000000057,5.5,-0.6666666666666714,3.5,0.15557981683941977,0.1350235921569099,0.10909090909090909,0.07272727272727272
1478,2017-11-14,Belgium,Japan,1,0,Friendly,Bruges,Belgium,0,5,1333,44,711,-39,622,W,0,1,0,85,86,84,85,1325,1325-18-159068,7,75,76,77,74,1411,1411-17-158729,5,12,9,7,1,1325-18-159068,26.66666666666667,27.8,25.66666666666667,177.33333333333337,191.8,182.66666666666663,77.0,89.6,71.33333333333333,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,-0.9333333333333336,1.8000000000000007,-1.5333333333333314,-4.866666666666647,9.800000000000011,8.066666666666663,1.5999999999999943,18.599999999999994,5.533333333333331,0.5772515835834178,0.5885497094913603,0.36923076923076925,0.3769230769230769
1479,2017-11-14,England,Brazil,0,0,Friendly,London,England,0,12,1116,2,1619,10,-503,D,1,1,0,82,83,81,81,1318,1318-18-159068,8,85,86,83,85,1370,1370-18-159068,10,-2,-5,-2,1,1318-18-159068,23.0,27.0,22.5,188.0,186.5,185.75,86.0,77.33333333333333,80.0,1370-18-159068,23.33333333333333,28.4,27.33333333333333,174.0,181.2,184.0,69.66666666666667,78.4,83.66666666666667,-5.399999999999999,3.666666666666668,-4.833333333333332,6.800000000000012,12.5,1.75,7.599999999999994,7.666666666666656,-3.666666666666672,0.6069056000537401,0.5796261074902282,0.5384615384615384,0.5230769230769231
1480,2017-11-14,Germany,France,2,2,Friendly,Cologne,Germany,0,1,1631,7,1226,-6,405,D,1,1,0,85,81,85,84,1337,1337-18-159068,10,84,83,86,81,1335,1335-18-159068,9,0,1,-1,1,1337-18-159068,27.0,27.2,28.33333333333333,187.33333333333331,187.4,184.0,80.0,83.8,80.66666666666667,1335-18-159068,24.66666666666667,26.4,23.66666666666667,181.66666666666663,184.0,176.33333333333337,77.33333333333333,75.8,70.0,0.6000000000000014,2.5333333333333314,4.666666666666664,3.3333333333333433,5.7333333333333485,7.666666666666656,4.200000000000003,6.466666666666669,10.666666666666671,0.7571381767881131,0.7896036399488536,0.6853932584269663,0.6910112359550562
1481,2017-11-14,Hungary,Costa Rica,1,0,Friendly,Budapest,Hungary,0,53,642,22,914,31,-272,W,0,1,0,72,71,72,71,1886,1886-18-159068,4,73,69,73,73,1383,1383-08-155359,3,-2,2,-1,1,1886-18-159068,29.0,27.8,28.2,193.0,186.2,177.6,90.0,77.6,71.6,1383-08-155359,28.0,29.83333333333333,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-0.8333333333333321,-0.1999999999999993,1.4499999999999993,13.0,7.199999999999988,-4.400000000000006,13.666666666666671,7.599999999999994,-6.150000000000006,0.02418213524247379,0.043407800879149215,0.1206896551724138,0.1206896551724138
1482,2017-11-14,Korea Republic,Serbia,1,1,Friendly,Ulsan,Korea Republic,0,62,588,38,748,24,-160,D,1,1,0,73,74,74,70,974,974-16-158159,5,78,75,79,76,110082,110082-13-157186,6,-2,-5,-5,1,974-16-158159,23.66666666666667,27.5,25.5,185.33333333333331,185.0,180.25,82.66666666666667,75.0,72.75,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,-2.1333333333333333,4.5,3.899999999999999,-2.2666666666666515,-2.0,-5.349999999999994,-0.5333333333333314,-7.0,-3.25,0.3235107144057999,0.29313331837627815,0.36,0.3466666666666667
1483,2017-11-14,Portugal,USA,1,1,Friendly,Leiria,Portugal,0,3,1446,27,843,-24,603,D,1,1,0,83,85,82,80,1354,1354-18-159068,8,75,76,76,74,1387,1387-18-159068,6,11,4,6,1,1354-18-159068,25.0,28.8,26.33333333333333,181.66666666666663,181.4,178.66666666666663,75.33333333333333,76.8,72.33333333333333,1387-18-159068,23.0,26.6,25.66666666666667,180.0,184.4,176.66666666666663,75.66666666666667,78.6,73.0,-1.6000000000000014,5.800000000000002,0.6666666666666643,-2.7333333333333485,1.4000000000000057,2.0,-3.2666666666666657,1.1333333333333258,-0.6666666666666714,0.6386646855773503,0.6945914949247751,0.4939759036144578,0.5180722891566265
1484,2017-11-14,Romania,Netherlands,0,3,Friendly,Bucharest,Romania,0,45,705,20,931,25,-226,L,2,1,0,72,72,72,70,1356,1356-18-159068,5,80,79,80,80,105035,105035-18-159068,8,-8,-9,-8,1,1356-18-159068,30.0,28.6,25.0,178.0,185.0,177.0,71.0,78.4,71.8,105035-18-159068,23.0,23.2,24.6,176.0,187.0,180.6,78.0,82.6,76.6,6.800000000000002,5.600000000000001,0.3999999999999986,-9.0,9.0,-3.5999999999999943,-11.599999999999996,0.4000000000000057,-4.799999999999997,0.09597866197759074,0.08768397612356091,0.09523809523809523,0.10317460317460317
1485,2017-11-14,Russia,Spain,3,3,Friendly,St. Petersburg,Russia,0,65,563,8,1218,57,-655,D,1,1,0,78,80,78,76,1357,1357-18-159068,6,86,84,86,86,1362,1362-18-159068,9,-6,-8,-8,1,1357-18-159068,26.5,29.2,27.5,184.0,184.6,179.5,77.0,81.0,74.25,1362-18-159068,28.0,28.0,28.4,188.0,182.8,177.2,83.0,76.8,72.6,-1.5,1.1999999999999993,-0.8999999999999986,1.1999999999999886,-3.4000000000000057,2.300000000000012,0.20000000000000284,-2.0,1.6500000000000057,0.19761667532534075,0.1600172271831032,0.30158730158730157,0.30158730158730157
1486,2017-11-14,Senegal,South Africa,2,1,FIFA World Cup qualification,Dakar,Senegal,0,32,815,74,473,-42,342,W,0,1,0,76,77,77,76,1667,1667-18-158904,7,71,73,70,70,111099,111099-18-159068,4,7,3,7,0,1667-18-158904,22.0,27.0,27.0,180.0,185.6,181.5,74.25,78.6,74.5,111099-18-159068,25.0,25.0,26.0,169.0,181.0,176.75,70.0,77.6,73.5,-3.0,2.0,1.0,-1.0,16.599999999999994,4.75,-3.3499999999999943,8.599999999999994,1.0,0.4793393794684969,0.48256625769483685,0.3157894736842105,0.3333333333333333
1487,2017-11-14,Wales,Panama,1,1,Friendly,Cardiff,Wales,0,14,1072,49,670,-35,402,D,1,1,0,75,82,72,76,1367,1367-18-159068,4,69,68,68,68,111475,111475-18-158904,1,14,8,4,1,1367-18-159068,27.0,28.16666666666667,27.66666666666667,186.5,183.16666666666663,178.0,85.5,78.0,70.33333333333333,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,0.0,-7.833333333333332,1.2666666666666693,3.6999999999999886,-3.8333333333333433,-2.0,7.700000000000002,-5.0,-4.466666666666669,0.25280050744719146,0.28632940756678216,0.05,0.08333333333333333
1488,2017-11-15,Peru,New Zealand,2,0,FIFA World Cup qualification,Lima,Peru,0,10,1160,122,256,-112,904,W,0,1,0,72,73,72,71,111108,111108-18-159068,3,68,69,66,67,111473,111473-18-159068,2,6,2,6,0,111108-18-159068,26.0,27.2,26.0,169.0,183.4,175.2,66.0,77.2,73.8,111473-18-159068,24.5,25.83333333333333,22.66666666666667,183.5,186.0,173.33333333333337,78.5,82.16666666666667,68.33333333333333,0.16666666666666785,2.6999999999999997,3.333333333333332,-17.0,-0.09999999999999433,1.8666666666666456,-16.16666666666667,-1.2999999999999972,5.466666666666669,0.0819458326354053,0.11438041570966997,-0.07462686567164178,-0.05223880597014925
1489,2017-12-16,Japan,Korea Republic,1,4,EAFF Championship,Chōfu,Japan,0,55,623,59,563,-4,60,L,2,1,0,75,76,77,74,1411,1411-17-158729,5,73,74,74,70,974,974-16-158159,5,6,0,3,0,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,974-16-158159,23.66666666666667,27.5,25.5,185.33333333333331,185.0,180.25,82.66666666666667,75.0,72.75,-1.5,3.9333333333333336,1.6999999999999993,-3.0,-3.1333333333333533,-5.650000000000006,-4.0,-7.266666666666667,-6.950000000000002,0.43242042725345226,0.33262840682601386,0.3829787234042553,0.3191489361702128
1490,2018-01-11,Denmark,Sweden,0,1,Friendly,Abu Dhabi,United Arab Emirates,1,12,1099,18,998,-6,101,L,2,0,0,78,75,78,76,1331,1331-18-159068,5,76,77,75,76,1363,1363-18-159068,5,-1,-1,3,1,1331-18-159068,24.0,27.0,27.33333333333333,184.66666666666663,189.8,182.66666666666663,75.33333333333333,87.8,77.66666666666667,1363-18-159068,30.0,28.2,28.4,184.0,187.2,183.2,74.0,81.6,76.4,-4.199999999999998,-3.0,-1.0666666666666664,-2.5333333333333314,5.800000000000012,-0.5333333333333314,-6.266666666666667,13.799999999999995,1.2666666666666655,0.2654607966941746,0.243345428012259,0.2542372881355932,0.2457627118644068
1491,2018-03-22,Denmark,Panama,1,0,Friendly,Brøndby,Denmark,0,12,1108,53,605,-41,503,W,0,1,0,78,75,78,76,1331,1331-18-159068,5,69,68,68,68,111475,111475-18-158904,1,7,8,10,1,1331-18-159068,24.0,27.0,27.33333333333333,184.66666666666663,189.8,182.66666666666663,75.33333333333333,87.8,77.66666666666667,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-3.0,-9.0,0.9333333333333336,1.8666666666666456,2.800000000000012,2.6666666666666567,-2.466666666666669,4.799999999999997,2.8666666666666742,0.2654607966941746,0.243345428012259,0.2542372881355932,0.2457627118644068
1492,2018-03-23,Austria,Slovenia,3,0,Friendly,Klagenfurt,Austria,0,28,826,62,537,-34,289,W,0,1,0,77,80,77,75,1322,1322-18-159068,4,75,73,75,74,1361,1361-18-159068,5,6,2,2,1,1322-18-159068,28.0,25.83333333333333,25.5,192.0,184.5,181.5,83.0,80.83333333333333,78.5,1361-18-159068,28.5,28.8,24.75,189.0,184.8,180.75,80.0,81.6,76.5,-0.8000000000000007,-2.666666666666668,0.75,7.199999999999988,-4.5,0.75,1.4000000000000057,0.8333333333333286,2.0,0.15557981683941977,0.1350235921569099,0.10909090909090909,0.07272727272727272
1493,2018-03-23,France,Colombia,2,3,Friendly,Saint-Denis,France,0,9,1185,13,1106,-4,79,L,2,1,0,84,83,86,81,1335,1335-18-159068,9,79,81,77,78,111109,111109-18-159068,7,5,0,9,1,1335-18-159068,24.66666666666667,26.4,23.66666666666667,181.66666666666663,184.0,176.33333333333337,77.33333333333333,75.8,70.0,111109-18-159068,28.5,24.4,28.5,178.0,182.4,182.25,75.5,79.4,76.5,0.2666666666666693,-2.1000000000000014,-4.833333333333332,-0.7333333333333485,6.0,-5.916666666666656,-2.0666666666666766,0.2999999999999972,-6.5,0.44146241939038067,0.369926436574624,0.3484848484848485,0.32575757575757575
1494,2018-03-23,Germany,Spain,1,1,Friendly,Düsseldorf,Germany,0,1,1609,6,1228,-5,381,D,1,1,0,85,81,85,84,1337,1337-18-159068,10,86,84,86,86,1362,1362-18-159068,9,-5,0,-1,1,1337-18-159068,27.0,27.2,28.33333333333333,187.33333333333331,187.4,184.0,80.0,83.8,80.66666666666667,1362-18-159068,28.0,28.0,28.4,188.0,182.8,177.2,83.0,76.8,72.6,-1.0,-0.8000000000000007,-0.06666666666666643,4.533333333333331,-0.5999999999999943,6.800000000000012,3.200000000000003,0.7999999999999972,8.066666666666679,0.7571381767881131,0.7896036399488536,0.6853932584269663,0.6910112359550562
1495,2018-03-23,Greece,Switzerland,0,1,Friendly,Athens,Greece,0,45,685,8,1197,37,-512,L,2,1,0,76,78,74,77,1338,1338-18-159068,6,78,75,78,77,1364,1364-18-159068,5,1,2,-4,1,1338-18-159068,29.0,28.33333333333333,27.5,188.0,185.33333333333331,184.25,86.0,81.66666666666667,74.75,1364-18-159068,25.0,26.2,25.25,177.0,183.6,184.5,78.5,80.2,78.25,2.8000000000000007,3.333333333333332,2.25,4.400000000000006,8.333333333333343,-0.25,5.799999999999998,3.1666666666666714,-3.5,0.12539111225907731,0.13315306186983192,0.2112676056338028,0.21830985915492956
1496,2018-03-23,Italy,Argentina,0,2,Friendly,Manchester,England,1,14,1062,4,1359,10,-297,L,2,0,0,83,85,81,85,1343,1343-18-159068,9,82,87,81,80,1369,1369-18-159068,9,5,-2,0,1,1343-18-159068,25.0,29.33333333333333,29.0,183.0,185.66666666666663,181.33333333333331,78.5,80.5,70.0,1369-18-159068,29.33333333333333,28.66666666666667,26.0,178.66666666666663,179.5,176.5,76.66666666666667,75.33333333333333,66.5,-3.666666666666668,0.0,3.0,3.5,7.0,4.833333333333343,3.1666666666666714,3.8333333333333286,3.5,0.43220177603442483,0.44965010113203063,0.43902439024390244,0.45121951219512196
